Type,Part Number,Brand,Model,Rank,Benchmark,Samples,URL
SSD,PX-512M8SeY,Plextor,M8Se NVMe PCIe M.2 512GB,148,146,168,https://ssd.userbenchmark.com/SpeedTest/341666/PLEXTOR-PX-512M8SeG
SSD,PX-512M8SeG,Plextor,M8Se NVMe PCIe M.2 512GB,148,146,168,https://ssd.userbenchmark.com/SpeedTest/341666/PLEXTOR-PX-512M8SeG
SSD,PX-512M8SeGN,Plextor,M8Se NVMe PCIe M.2 512GB,148,146,168,https://ssd.userbenchmark.com/SpeedTest/341666/PLEXTOR-PX-512M8SeG
SSD,PX-1TM8SeY,Plextor,M8Se NVMe PCIe M.2 1TB,149,143,134,https://ssd.userbenchmark.com/SpeedTest/331208/PLEXTOR-PX-1TM8SeG
SSD,PX-1TM8SeG,Plextor,M8Se NVMe PCIe M.2 1TB,149,143,134,https://ssd.userbenchmark.com/SpeedTest/331208/PLEXTOR-PX-1TM8SeG
SSD,PX-1TM8SeGN,Plextor,M8Se NVMe PCIe M.2 1TB,149,143,134,https://ssd.userbenchmark.com/SpeedTest/331208/PLEXTOR-PX-1TM8SeG
SSD,2YY42AA#ABC,HP,EX900 NVMe PCIe M.2 120GB,150,143,1705,https://ssd.userbenchmark.com/SpeedTest/489362/HP-SSD-EX900-120GB
SSD,SHPM2280P2/480G,Kingston,HyperX Predator AHCI PCIe M.2 480GB,151,143,1721,https://ssd.userbenchmark.com/SpeedTest/27251/Kingston-SHPM2280P2480G
SSD,PX-128M8PeG,Plextor,M8Pe NVMe PCIe M.2 128GB,152,143,486,https://ssd.userbenchmark.com/SpeedTest/171560/PLEXTOR-PX-128M8PeG
SSD,RVD350-FHPX28-480G,OCZ,RevoDrive 350 PCIe 480GB,153,142,487,https://ssd.userbenchmark.com/SpeedTest/13514/OCZ-REVODRIVE350
SSD,PH240GPM280SSDR,Patriot,Hellfire NVMe PCIe M.2 240GB,154,142,1864,https://ssd.userbenchmark.com/SpeedTest/179778/Patriot-Hellfire-M2
SSD,SKC1000/240G,Kingston,KC1000 NVMe PCIe M.2 240GB,155,140,1442,https://ssd.userbenchmark.com/SpeedTest/312458/KINGSTON-SKC1000240G
SSD,MDNVME80-BPX-0128,MyDigitalSSD,BPX NVMe PCIe M.2 120GB,156,139,656,https://ssd.userbenchmark.com/SpeedTest/217777/BPX
SSD,KXG50ZNV512G,Toshiba,XG5 NVMe PCIe M.2 512GB,157,137,27891,https://ssd.userbenchmark.com/SpeedTest/359770/KXG50ZNV512G-NVMe-TOSHIBA-512GB
SSD,PX-256M8SeY,Plextor,M8Se NVMe PCIe M.2 256GB,158,137,322,https://ssd.userbenchmark.com/SpeedTest/327270/PLEXTOR-PX-256M8SeG
SSD,PX-256M8SeG,Plextor,M8Se NVMe PCIe M.2 256GB,158,137,322,https://ssd.userbenchmark.com/SpeedTest/327270/PLEXTOR-PX-256M8SeG
SSD,PX-256M8SeGN,Plextor,M8Se NVMe PCIe M.2 256GB,158,137,322,https://ssd.userbenchmark.com/SpeedTest/327270/PLEXTOR-PX-256M8SeG
SSD,,Samsung,PM951 NVMe PCIe M.2 512GB,159,137,6277,https://ssd.userbenchmark.com/SpeedTest/37633/NVMe-PM951-NVMe-SAMSU
SSD,ASX8000NP-256GM-C,Adata,XPG SX8000 NVMe PCIe M.2 256GB,160,137,2212,https://ssd.userbenchmark.com/SpeedTest/209005/NVMe-ADATA-SX8000NP
SSD,SA1000M8/960G,Kingston,A1000 NVMe PCIe M.2 960GB,161,135,1631,https://ssd.userbenchmark.com/SpeedTest/495225/KINGSTON-SA1000M8960G
SSD,CSSD-F120GBMP500,Corsair,Force MP500 NVMe PCIe M.2 120GB,162,132,6699,https://ssd.userbenchmark.com/SpeedTest/221057/Force-MP500
SSD,SSDPEKKW512G7X1,Intel,600p Series NVMe PCIe M.2 512GB,163,130,20672,https://ssd.userbenchmark.com/SpeedTest/168978/INTEL-SSDPEKKW512G7
SSD,SA1000M8/480G,Kingston,A1000 NVMe PCIe M.2 480GB,164,130,10289,https://ssd.userbenchmark.com/SpeedTest/492906/KINGSTON-SA1000M8480G
SSD,MZHPU256HCGL,Samsung,XP941 PCIe M.2 256GB,165,130,2639,https://ssd.userbenchmark.com/SpeedTest/4625/SAMSUNG-MZHPU256HCGL-00000
SSD,WDS512G1X0C,WD,Black NVMe PCIe M.2 512GB (2017),166,129,10694,https://ssd.userbenchmark.com/SpeedTest/251339/WDC-WDS512G1X0C-00ENX0
SSD,MDNVME80-SBX-0512,MyDigitalSSD,SBX NVMe PCIe M.2 512GB,167,128,178,https://ssd.userbenchmark.com/SpeedTest/438137/SBX
SSD,SHPM2280P2/240G,Kingston,HyperX Predator AHCI PCIe M.2 240GB,168,128,5629,https://ssd.userbenchmark.com/SpeedTest/26065/Kingston-SHPM2280P2240G
SSD,ASX7000NP-512GT-C,Adata,XPG SX7000 NVMe PCIe M.2 512GB,169,128,2299,https://ssd.userbenchmark.com/SpeedTest/318275/NVMe-ADATA-SX7000NP
SSD,MZHPU512HCGL,Samsung,XP941 PCIe M.2 512GB,170,126,1239,https://ssd.userbenchmark.com/SpeedTest/4874/SAMSUNG-MZHPU512HCGL-00000
SSD,KXG50ZNV256G,Toshiba,XG5 NVMe PCIe M.2 256GB,171,126,34693,https://ssd.userbenchmark.com/SpeedTest/358656/KXG50ZNV256G-NVMe-TOSHIBA-256GB
SSD,ASX6000NP-512GT-C,Adata,XPG SX6000 NVMe PCIe M.2 512GB,172,126,2837,https://ssd.userbenchmark.com/SpeedTest/410831/ADATA-SX6000NP
SSD,ASX6000NP-1TT-C,Adata,XPG SX6000 NVMe PCIe M.2 1TB,173,125,163,https://ssd.userbenchmark.com/SpeedTest/471014/ADATA-SX6000NP
SSD,SSDPEKKW128G8XT,Intel,760p Series NVMe PCIe M.2 128GB,174,124,747,https://ssd.userbenchmark.com/SpeedTest/446913/INTEL-SSDPEKKW128G8
SSD,PX-AG512M6e,Plextor,M6e PCIe 512GB,175,121,126,https://ssd.userbenchmark.com/SpeedTest/14616/PLEXTOR-PX-AG512M6e
SSD,WDS256G1X0C,WD,Black NVMe PCIe M.2 256GB (2017),176,120,21757,https://ssd.userbenchmark.com/SpeedTest/237667/WDC-WDS256G1X0C-00ENX0
SSD,SSDPEKKW256G7X1,Intel,600p Series NVMe PCIe M.2 256GB,177,120,47650,https://ssd.userbenchmark.com/SpeedTest/169054/INTEL-SSDPEKKW256G7
SSD,,Toshiba, THNSN5512GPUK NVMe PCIe M.2 512GB,178,119,17061,https://ssd.userbenchmark.com/SpeedTest/160272/NVMe-THNSN5512GPUK-NV
SSD,SSDPEKKF512G7X1,Intel,Pro 6000p NVMe PCIe M.2 512GB,179,119,1845,https://ssd.userbenchmark.com/SpeedTest/289714/INTEL-SSDPEKKF512G7H
SSD,MZ-77E2T0B,Samsung,870 EVO 2TB,180,119,785,https://ssd.userbenchmark.com/SpeedTest/1463967/Samsung-SSD-870-EVO-2TB
SSD,,Samsung,PM951 NVMe PCIe M.2 256GB,181,119,10763,https://ssd.userbenchmark.com/SpeedTest/37673/NVMe-PM951-NVMe-SAMSU
SSD,ASX6000NP-256GT-C,Adata,XPG SX6000 NVMe PCIe M.2 256GB,182,119,7558,https://ssd.userbenchmark.com/SpeedTest/387986/ADATA-SX6000NP
SSD,MZ-77E1T0B,Samsung,870 EVO 1TB,183,119,3291,https://ssd.userbenchmark.com/SpeedTest/1445454/Samsung-SSD-870-EVO-1TB
SSD,PX-G256M6e,Plextor,M6e  PCIe M.2 256GB,184,118,1269,https://ssd.userbenchmark.com/SpeedTest/12059/PLEXTOR-PX-G256M6e
SSD,MDNVME80-SBX-1T,MyDigitalSSD,SBX NVMe PCIe M.2 1TB,185,118,37,https://ssd.userbenchmark.com/SpeedTest/455228/SBX
SSD,ASX8000NP-128GM-C,Adata,XPG SX8000 NVMe PCIe M.2 128GB,186,116,121,https://ssd.userbenchmark.com/SpeedTest/214181/NVMe-ADATA-SX8000NP
SSD,PX-128M8SeY,Plextor,M8Se NVMe PCIe M.2 128GB,187,116,208,https://ssd.userbenchmark.com/SpeedTest/345013/PLEXTOR-PX-128M8SeG
SSD,PX-128M8SeG,Plextor,M8Se NVMe PCIe M.2 128GB,187,116,208,https://ssd.userbenchmark.com/SpeedTest/345013/PLEXTOR-PX-128M8SeG
SSD,PX-128M8SeGN,Plextor,M8Se NVMe PCIe M.2 128GB,187,116,208,https://ssd.userbenchmark.com/SpeedTest/345013/PLEXTOR-PX-128M8SeG
SSD,MZ-77E4T0B,Samsung,870 EVO 4TB,188,116,112,https://ssd.userbenchmark.com/SpeedTest/1465671/Samsung-SSD-870-EVO-4TB
SSD,MZ-76E4T0B,Samsung,860 Evo 4TB,189,114,4290,https://ssd.userbenchmark.com/SpeedTest/440150/Samsung-SSD-860-EVO-4TB
SSD,PX-AG256M6e,Plextor,M6e PCIe 256GB,190,114,647,https://ssd.userbenchmark.com/SpeedTest/7265/PLEXTOR-PX-AG256M6e
SSD,MZHPU128HCGM,Samsung,XP941 PCIe M.2 128GB,191,114,689,https://ssd.userbenchmark.com/SpeedTest/6251/SAMSUNG-MZHPU128HCGM-00000
SSD,MZ-76E2T0B,Samsung,860 Evo 2TB,192,114,28654,https://ssd.userbenchmark.com/SpeedTest/430706/Samsung-SSD-860-EVO-2TB
SSD,ASX6000NP-128GT-C,Adata,XPG SX6000 NVMe PCIe M.2 128GB,193,114,4629,https://ssd.userbenchmark.com/SpeedTest/391493/ADATA-SX6000NP
SSD,,Toshiba, THNSN5256GPUK NVMe PCIe M.2 256GB,194,113,19382,https://ssd.userbenchmark.com/SpeedTest/202063/THNSN5256GPUK-TOSHIBA
SSD,MZ-76E1T0B,Samsung,860 Evo 1TB,195,113,399884,https://ssd.userbenchmark.com/SpeedTest/423831/Samsung-SSD-860-EVO-1TB
SSD,MZ-75E2T0B,Samsung,850 Evo 2TB,196,112,6414,https://ssd.userbenchmark.com/SpeedTest/32539/Samsung-SSD-850-EVO-2TB
SSD,CSSD-F240GBMP300,Corsair,Force MP300 NVMe PCIe M.2 240GB,197,112,3062,https://ssd.userbenchmark.com/SpeedTest/538791/NVMe-Force-MP300
SSD,MZ-75E1T0B,Samsung,850 Evo 1TB,198,112,106772,https://ssd.userbenchmark.com/Samsung-850-Evo-1TB/Rating/3576
SSD,MZ-75E4T0B,Samsung,850 Evo 4TB,199,112,605,https://ssd.userbenchmark.com/SpeedTest/169156/Samsung-SSD-850-EVO-4TB
SSD,MZ-76P4T0B,Samsung,860 Pro 4TB,200,111,346,https://ssd.userbenchmark.com/SpeedTest/552119/Samsung-SSD-860-PRO-4TB
SSD,MDNVME80-SBX-0256,MyDigitalSSD,SBX NVMe PCIe M.2 256GB,201,111,251,https://ssd.userbenchmark.com/SpeedTest/456332/SBX
SSD,MZ-76P1T0B,Samsung,860 Pro 1TB,202,111,5241,https://ssd.userbenchmark.com/SpeedTest/434505/Samsung-SSD-860-PRO-1TB
SSD,ASX7000NP-256GT-C,Adata,XPG SX7000 NVMe PCIe M.2 256GB,203,110,1543,https://ssd.userbenchmark.com/SpeedTest/304438/NVMe-ADATA-SX7000NP
SSD,MKNP44SC240GB,Mushkin,Scorpion Deluxe PCIe 240GB,204,110,50,https://ssd.userbenchmark.com/SpeedTest/18266/Mushkin-Scorpion-Deluxe
SSD,SA1000M8/240G,Kingston,A1000 NVMe PCIe M.2 240GB,205,110,23485,https://ssd.userbenchmark.com/SpeedTest/497453/KINGSTON-SA1000M8240G
SSD,MZ-75E500B,Samsung,850 Evo 500GB,206,110,638238,https://ssd.userbenchmark.com/Samsung-850-Evo-500GB/Rating/3477
SSD,MZ-7KE2T0BW,Samsung,850 Pro 2TB,207,109,1825,https://ssd.userbenchmark.com/SpeedTest/38860/Samsung-SSD-850-PRO-2TB
SSD,MZ-76P256BW,Samsung,860 Pro 256GB,208,109,7628,https://ssd.userbenchmark.com/Samsung-860-Pro-256GB/Rating/3950
SSD,ASU800SS-2TT-C,Adata,Ultimate SU800 2TB,209,109,1829,https://ssd.userbenchmark.com/SpeedTest/584479/ADATA-SU800
SSD,MZ-76P512B,Samsung,860 Pro 512GB,210,109,10158,https://ssd.userbenchmark.com/SpeedTest/431483/Samsung-SSD-860-PRO-512GB
SSD,MZ-77Q2T0BW,Samsung,870 QVO 2TB,211,108,5481,https://ssd.userbenchmark.com/SpeedTest/1260265/Samsung-SSD-870-QVO-2TB
SSD,MZ-77Q2T0B/AM,Samsung,870 QVO 2TB,211,108,5481,https://ssd.userbenchmark.com/SpeedTest/1260265/Samsung-SSD-870-QVO-2TB
SSD,MZ-77Q4T0BW,Samsung,870 QVO 4TB,212,108,1065,https://ssd.userbenchmark.com/SpeedTest/1243154/Samsung-SSD-870-QVO-4TB
SSD,MZ-77Q4T0B/AM,Samsung,870 QVO 4TB,212,108,1065,https://ssd.userbenchmark.com/SpeedTest/1243154/Samsung-SSD-870-QVO-4TB
SSD,MZ-77E500B,Samsung,870 EVO 500GB,213,108,3134,https://ssd.userbenchmark.com/SpeedTest/972228/Samsung-SSD-870-EVO-500GB
SSD,CT2000MX500SSD1,Crucial,MX500 2TB,214,108,23888,https://ssd.userbenchmark.com/SpeedTest/421719/CT2000MX500SSD1
SSD,,Samsung,MZFLV512 NVMe PCIe M.2 512GB,215,108,1305,https://ssd.userbenchmark.com/SpeedTest/36829/NVMe-SAMSUNG-MZFLV512
SSD,MZ-77Q8T0BW,Samsung,870 QVO 8TB,216,107,205,https://ssd.userbenchmark.com/SpeedTest/1280660/Samsung-SSD-870-QVO-8TB
SSD,MZ-77Q8T0B/AM,Samsung,870 QVO 8TB,216,107,205,https://ssd.userbenchmark.com/SpeedTest/1280660/Samsung-SSD-870-QVO-8TB
SSD,CT1000MX500SSD1,Crucial,MX500 1TB,217,107,126202,https://ssd.userbenchmark.com/SpeedTest/406099/CT1000MX500SSD1
SSD,MZ-76E500B,Samsung,860 Evo 500GB,218,107,576489,https://ssd.userbenchmark.com/SpeedTest/428560/Samsung-SSD-860-EVO-500GB
SSD,SSDSC2KW512G8,Intel,545s Series 512GB,219,106,9149,https://ssd.userbenchmark.com/SpeedTest/302752/INTEL-SSDSC2KW512G8
SSD,CT500MX500SSD1,Crucial,MX500 500GB,220,106,177709,https://ssd.userbenchmark.com/SpeedTest/418385/CT500MX500SSD1
SSD,PX-G128M6e,Plextor,M6e PCIe M.2 128GB,221,106,568,https://ssd.userbenchmark.com/SpeedTest/15095/PLEXTOR-PX-G128M6e
SSD,MZ-77Q1T0BW,Samsung,870 QVO 1TB,222,105,14159,https://ssd.userbenchmark.com/SpeedTest/1218310/Samsung-SSD-870-QVO-1TB
SSD,MZ-77Q1T0B/AM,Samsung,870 QVO 1TB,222,105,14159,https://ssd.userbenchmark.com/SpeedTest/1218310/Samsung-SSD-870-QVO-1TB
SSD,SSDPEKKF256G7X1,Intel,Pro 6000p NVMe PCIe M.2 256GB,223,105,7195,https://ssd.userbenchmark.com/SpeedTest/304420/INTEL-SSDPEKKF256G7H
SSD,ASU800SS-1TT-C,Adata,Ultimate SU800 1TB,224,105,15645,https://ssd.userbenchmark.com/Adata-Ultimate-SU800-1TB/Rating/3914
SSD,GP-GSM2NE8256GNTD,Gigabyte,NVMe PCIe M.2 256GB,225,105,2482,https://ssd.userbenchmark.com/SpeedTest/599447/GIGABYTE-GP-GSM2NE8256GNTD
SSD,MZ-77E250B,Samsung,870 Evo 250GB,226,105,1415,https://ssd.userbenchmark.com/Samsung-870-Evo-250GB/Rating/4094
SSD,MZ-7KE1T0BW,Samsung,850 Pro 1TB,227,104,20307,https://ssd.userbenchmark.com/Samsung-850-Pro-1TB/Rating/3577
SSD,MZ-7TE1T0BW,Samsung,840 Evo 1TB,228,104,22088,https://ssd.userbenchmark.com/SpeedTest/1436/Samsung-SSD-840-EVO
SSD,TS256GMTE820,Transcend,MTE820 NVMe PCIe M.2 256GB,229,104,146,https://ssd.userbenchmark.com/SpeedTest/437614/TS256GMTE820
SSD,MZ-7TE750BW,Samsung,840 Evo 750GB,230,104,2810,https://ssd.userbenchmark.com/SpeedTest/2175/Samsung-SSD-840-EVO-750GB
SSD,MZ-7TE500BW,Samsung,840 Evo 500GB,231,103,52707,https://ssd.userbenchmark.com/SpeedTest/1519/Samsung-SSD-840-EVO-500GB
SSD,MZ-76E250B,Samsung,860 Evo 250GB,232,103,223759,https://ssd.userbenchmark.com/Samsung-860-Evo-250GB/Rating/3949
SSD,MZ-7KE512BW,Samsung,850 Pro 512GB,233,103,55640,https://ssd.userbenchmark.com/Samsung-850-Pro-512GB/Rating/3478
SSD,MZ-75E250B,Samsung,850 Evo 250GB,234,103,723278,https://ssd.userbenchmark.com/Samsung-850-Evo-250GB/Rating/2977
SSD,CT250MX500SSD1,Crucial,MX500 250GB,235,103,60324,https://ssd.userbenchmark.com/Crucial-MX500-250GB/Rating/3951
SSD,ASU800SS-512GT-C,Adata,Ultimate SU800 512GB,236,102,20258,https://ssd.userbenchmark.com/Adata-Ultimate-SU800-512GB/Rating/3913
SSD,MZ-76Q4T0BW,Samsung,860 QVO 4TB,237,102,1970,https://ssd.userbenchmark.com/SpeedTest/743794/Samsung-SSD-860-QVO-4TB
SSD,MZ-76Q4T0B/AM,Samsung,860 QVO 4TB,237,102,1970,https://ssd.userbenchmark.com/SpeedTest/743794/Samsung-SSD-860-QVO-4TB
SSD,MZ-7KE256BW,Samsung,850 Pro 256GB,238,102,105833,https://ssd.userbenchmark.com/Samsung-850-Pro-256GB/Rating/2385
SSD,CT480BX300SSD1,Crucial,BX300 480GB,239,101,3384,https://ssd.userbenchmark.com/Crucial-BX300-480GB/Rating/3947
SSD,2AP99AA#ABL,HP,S700 Pro 512GB,240,101,755,https://ssd.userbenchmark.com/SpeedTest/370902/HP-SSD-S700-Pro
SSD,MZ-750500BW,Samsung,750 EVO 500GB,241,99.9,26371,https://ssd.userbenchmark.com/SpeedTest/143302/Samsung-SSD-750-EVO-500GB
SSD,MZ-76Q2T0BW,Samsung,860 QVO 2TB,242,99.8,20002,https://ssd.userbenchmark.com/SpeedTest/719017/Samsung-SSD-860-QVO-2TB
SSD,MZ-76Q2T0B/AM,Samsung,860 QVO 2TB,242,99.8,20002,https://ssd.userbenchmark.com/SpeedTest/719017/Samsung-SSD-860-QVO-2TB
SSD,WDS100T2B0A,WD,Blue 3D 1TB,243,99.3,13187,https://ssd.userbenchmark.com/SpeedTest/352978/WDC-WDS100T2B0A-00SM50
SSD,SDSSDH3-2T00-G25,SanDisk,Ultra 3D 2TB,244,99.1,2650,https://ssd.userbenchmark.com/SpeedTest/351750/SanDisk-SDSSDH32000G
SSD,SSDPEKKF360G7X1,Intel,Pro 6000p NVMe PCIe M.2 360GB,245,98.8,884,https://ssd.userbenchmark.com/SpeedTest/296966/INTEL-SSDPEKKF360G7H
SSD,WDS100T2B0B,WD,Blue 3D SATA M.2 1TB,246,98.7,8629,https://ssd.userbenchmark.com/SpeedTest/342470/WDC-WDS100T2B0B-00YS70
SSD,CT500MX200SSD4,Crucial,MX200 SATA M.2 500GB,247,98.6,1043,https://ssd.userbenchmark.com/SpeedTest/23836/Crucial-CT500MX200SSD4
SSD,SSDPEKKW128G7X1,Intel,600p Series NVMe PCIe M.2 128GB,248,98.4,9810,https://ssd.userbenchmark.com/SpeedTest/170119/INTEL-SSDPEKKW128G7
SSD,SDSSDH3-500G-G25,SanDisk,Ultra 3D 500GB,249,97.8,10938,https://ssd.userbenchmark.com/SpeedTest/322712/SanDisk-SDSSDH3500G
SSD,SDSSDH3-1T00-G25,SanDisk,Ultra 3D 1TB,250,97.8,4345,https://ssd.userbenchmark.com/SpeedTest/316514/SanDisk-SDSSDH31000G
SSD,VTR180-25SAT3-960G,Toshiba,OCZ VT180 960GB,251,97.3,80,https://ssd.userbenchmark.com/SpeedTest/171904/TOSHIBA-VT180
SSD,MZ-7PD512BW,Samsung,840 Pro 512GB,252,97,12516,https://ssd.userbenchmark.com/SpeedTest/2708/Samsung-SSD-840-PRO-Series
SSD,WDS200T2B0A,WD,Blue 3D 2TB,253,96.8,1053,https://ssd.userbenchmark.com/SpeedTest/373739/WDC-WDS200T2B0A-00SM50
SSD,MZ-7KE128BW,Samsung,850 Pro 128GB,254,96.7,15365,https://ssd.userbenchmark.com/Samsung-850-Pro-128GB/Rating/3483
SSD,2LU81AA#ABL,HP,S700 Pro 1TB,255,96.7,71,https://ssd.userbenchmark.com/SpeedTest/387205/HP-SSD-S700-Pro-1TB
SSD,SDSSDXPS-960G-G25,SanDisk,Extreme Pro 960GB,256,96.5,2265,https://ssd.userbenchmark.com/SanDisk-Extreme-Pro-960GB/Rating/3581
SSD,WDS500G2B0B,WD,Blue 3D SATA M.2 500GB,257,96.4,19674,https://ssd.userbenchmark.com/SpeedTest/325788/WDC-WDS500G2B0B-00YS70
SSD,CSSD-F120GBMP300,Corsair,Force MP300 NVMe PCIe M.2 120GB,258,96.3,2736,https://ssd.userbenchmark.com/SpeedTest/534036/NVMe-Force-MP300
SSD,WDS500G2B0A,WD,Blue 3D 500GB,259,95.9,33211,https://ssd.userbenchmark.com/SpeedTest/337874/WDC-WDS500G2B0A-00SM50
SSD,CT240BX300SSD1,Crucial,BX300 240GB,260,95.4,5565,https://ssd.userbenchmark.com/Crucial-BX300-240GB/Rating/3946
SSD,MZ-750250BW,Samsung,750 EVO 250GB,261,95.4,57125,https://ssd.userbenchmark.com/SpeedTest/71929/Samsung-SSD-750-EVO-250GB
SSD,CT250MX200SSD4,Crucial,MX200 SATA M.2 250GB,262,95.3,1885,https://ssd.userbenchmark.com/SpeedTest/23955/Crucial-CT250MX200SSD4
SSD,SSDSC2BP480G410,Intel,730 Series 480GB,263,95.3,4324,https://ssd.userbenchmark.com/Intel-730-Series-480GB/Rating/3479
SSD,MZ-MTE1T0BW,Samsung,840 Evo mSATA 1TB,264,95.2,536,https://ssd.userbenchmark.com/SpeedTest/10394/Samsung-SSD-840-EVO-1TB-mSATA
SSD,MZ-75E120B,Samsung,850 Evo 120GB,265,95.1,55309,https://ssd.userbenchmark.com/Samsung-850-Evo-120GB/Rating/3484
SSD,MZ-7TE250BW,Samsung,840 Evo 250GB,266,95.1,185457,https://ssd.userbenchmark.com/Samsung-840-Evo-250GB/Rating/1594
SSD,MKNP44SC480GB,Mushkin,Scorpion Deluxe PCIe 480GB,267,94.9,109,https://ssd.userbenchmark.com/SpeedTest/11924/Mushkin-Scorpion-Deluxe
SSD,VTR150-25SAT3-480G,OCZ,Vector 150 480GB,268,94.8,348,https://ssd.userbenchmark.com/SpeedTest/7037/OCZ-VECTOR150
SSD,,Toshiba, THNSN5128GPUK NVMe PCIe M.2 128GB,269,94.7,996,https://ssd.userbenchmark.com/SpeedTest/335393/NVMe-THNSN5128GPUK-TO
SSD,SSDSC2KW256G8,Intel,545s Series 256GB,270,94.7,11964,https://ssd.userbenchmark.com/SpeedTest/299881/INTEL-SSDSC2KW256G8
SSD,MDNVME80-SBX-0128,MyDigitalSSD,SBX NVMe PCIe M.2 128GB,271,94.6,112,https://ssd.userbenchmark.com/SpeedTest/431053/SBX
SSD,PX-512M6Pro,Plextor,M6 Pro 512GB,272,94.3,184,https://ssd.userbenchmark.com/SpeedTest/15117/PLEXTOR-PX-512M6Pro
SSD,PX-256M6Pro,Plextor,M6 Pro 256GB,273,94.2,819,https://ssd.userbenchmark.com/SpeedTest/14560/PLEXTOR-PX-256M6Pro
SSD,MKNSSDST960GB,Mushkin,Striker 960GB,274,94.2,22,https://ssd.userbenchmark.com/SpeedTest/25597/MKNSSDST960GB
SSD,2AP98AA#ABL,HP,S700 Pro 256GB,275,94,980,https://ssd.userbenchmark.com/SpeedTest/366058/HP-SSD-S700-Pro
SSD,SDSSDXPS-480G-G25,SanDisk,Extreme Pro 480GB,276,94,8233,https://ssd.userbenchmark.com/SanDisk-Extreme-Pro-480GB/Rating/3476
SSD,VTR1-25SAT3-512G,OCZ,Vector 512GB,277,93.8,305,https://ssd.userbenchmark.com/SpeedTest/1810/OCZ-VECTOR
SSD,MZ-7PD256BW,Samsung,840 Pro 256GB,278,93.6,53393,https://ssd.userbenchmark.com/Samsung-840-Pro-256GB/Rating/1408
SSD,VTR1-25SAT3-256G,OCZ,Vector 256GB,279,93.3,1813,https://ssd.userbenchmark.com/OCZ-Vector-256GB/Rating/1424
SSD,VTR180-25SAT3-240G,Toshiba,OCZ VT180 240GB,280,93,125,https://ssd.userbenchmark.com/SpeedTest/171243/TOSHIBA-VT180
SSD,CT1000BX100SSD1,Crucial,BX100 1TB,281,93,1198,https://ssd.userbenchmark.com/SpeedTest/22670/CT1000BX100SSD1
SSD,MZ-76Q1T0BW,Samsung,860 QVO 1TB,282,92.9,126777,https://ssd.userbenchmark.com/SpeedTest/667965/Samsung-SSD-860-QVO-1TB
SSD,MZ-76Q1T0B/AM,Samsung,860 QVO 1TB,282,92.9,126777,https://ssd.userbenchmark.com/SpeedTest/667965/Samsung-SSD-860-QVO-1TB
SSD,VTX460A-25SAT3-240G,OCZ,Vertex 460A 240GB,283,92.8,1022,https://ssd.userbenchmark.com/OCZ-Vertex-460A-240GB/Rating/3147
SSD,CSSD-N960GBXT,Corsair,Neutron XT 960GB,284,92.8,172,https://ssd.userbenchmark.com/SpeedTest/23267/Corsair-Neutron-XT-SSD
SSD,CT250MX200SSD1,Crucial,MX200 250GB,285,92.8,18806,https://ssd.userbenchmark.com/Crucial-MX200-250GB/Rating/3196
SSD,MZ-MTE500BW,Samsung,840 Evo mSATA 500GB,286,92.5,643,https://ssd.userbenchmark.com/SpeedTest/10255/Samsung-SSD-840-EVO-500GB-mSATA
SSD,CT256M550SSD4,Crucial,M550 SATA M.2 256GB,287,92.5,128,https://ssd.userbenchmark.com/SpeedTest/12143/Crucial-CT256M550SSD4
SSD,CT512M550SSD4,Crucial,M550 SATA M.2 512GB,288,92.3,161,https://ssd.userbenchmark.com/SpeedTest/15375/Crucial-CT512M550SSD4
SSD,VTR180-25SAT3-960G,OCZ,Vector 180 960GB,289,92.3,305,https://ssd.userbenchmark.com/SpeedTest/30972/OCZ-VECTOR180
SSD,SDSSDXPS-240G,SanDisk,Extreme Pro 240GB,290,92.3,8858,https://ssd.userbenchmark.com/SanDisk-Extreme-Pro-240GB/Rating/2356
SSD,VTR180-25SAT3-480G,Toshiba,OCZ VT180 480GB,291,92.2,101,https://ssd.userbenchmark.com/SpeedTest/146334/TOSHIBA-VT180
SSD,SDSSDXP-480G-G25,SanDisk,Extreme II 480GB,292,92.1,1233,https://ssd.userbenchmark.com/SpeedTest/2135/SanDisk-SDSSDXP480G
SSD,RADEON-R7SSD-480G,OCZ,AMD Radeon R7 480GB,293,92.1,703,https://ssd.userbenchmark.com/OCZ-AMD-Radeon-R7-480GB/Rating/3507
SSD,CT1024M550SSD1,Crucial,M550 1TB,294,92.1,1375,https://ssd.userbenchmark.com/SpeedTest/7108/Crucial-CT1024M550SSD1
SSD,PX-512M6V,Plextor,M6V 512GB,295,91.8,46,https://ssd.userbenchmark.com/SpeedTest/31388/PLEXTOR-PX-512M6V
SSD,PI480GS25SSDR,Patriot,Ignite 480GB,296,91.5,2146,https://ssd.userbenchmark.com/Patriot-Ignite-480GB/Rating/3574
SSD,CT512M550SSD1,Crucial,M550 512GB,297,91.4,4298,https://ssd.userbenchmark.com/SpeedTest/7172/Crucial-CT512M550SSD1
SSD,SHSS37A/240G,HyperX,Savage 240GB,298,91.3,31639,https://ssd.userbenchmark.com/HyperX-Savage-240GB/Rating/3494
SSD,SSD7CS1311-960-RB,PNY,CS1311 960GB,299,91.3,2852,https://ssd.userbenchmark.com/PNY-CS1311-960GB/Rating/3617
